id,name,age,gender,account_type,balance,kyc_status,credit_score,transaction_count,device_used,target
1288,288,37,Male,Savings,93778.82,Rejected,420,392,Web,Genuine
1031,31,50,Male,Savings,96117.11,Verified,490,45,ATM,Genuine
1240,240,27,Male,Current,93205.5,Pending,466,211,ATM,Fraudulent
1442,442,44,Female,Salary,86851.71,Verified,827,415,Mobile,Genuine
1403,403,42,Female,Current,54907.26,Pending,652,477,ATM,Fraudulent
1325,325,54,Female,Current,96605.96,Pending,408,15,Mobile,Fraudulent
1391,391,46,Female,Current,41244.74,Rejected,666,404,Mobile,Fraudulent
1415,415,54,Male,Savings,60636.48,Rejected,526,337,ATM,Genuine
1390,390,32,Male,Savings,14475.07,Rejected,411,89,Mobile,Genuine
1445,445,50,Female,Salary,92384.28,Rejected,331,133,Web,Fraudulent
1558,558,48,Male,Salary,54389.31,Verified,741,277,Web,Fraudulent
1216,216,23,Female,Salary,35395.1,Verified,597,466,Web,Genuine
1177,177,46,Male,Current,60895.58,Rejected,454,500,Mobile,Fraudulent
1486,486,60,Female,Salary,52787.21,Rejected,397,231,ATM,Genuine
1142,142,59,Male,Savings,78892.66,Verified,428,412,ATM,Genuine
1192,192,33,Female,Savings,38116.35,Verified,626,486,Mobile,Fraudulent
1568,568,48,Female,Savings,7343.97,Verified,679,50,ATM,Genuine
1393,393,63,Male,Savings,83756.55,Pending,451,56,ATM,Genuine
1368,368,42,Female,Current,55089.27,Verified,782,498,Mobile,Genuine
1427,427,37,Female,Current,49420.58,Rejected,571,56,ATM,Fraudulent
1157,157,45,Male,Salary,92979.34,Rejected,573,24,Mobile,Fraudulent
1295,295,60,Male,Savings,41826.83,Rejected,536,44,ATM,Genuine
1128,128,56,Female,Current,77798.36,Verified,660,122,ATM,Genuine
1137,137,26,Male,Savings,31132.09,Pending,418,59,Mobile,Genuine
1011,11,33,Female,Salary,58874.01,Rejected,708,195,Mobile,Genuine
1073,73,26,Female,Salary,12324.56,Verified,776,368,Web,Fraudulent
1016,16,58,Female,Salary,51258.63,Verified,456,201,Mobile,Genuine
1147,147,46,Male,Salary,5293.14,Rejected,833,164,Web,Genuine
1498,498,46,Female,Salary,59342.3,Rejected,437,265,Mobile,Genuine
1447,447,65,Male,Current,3717.6,Verified,466,447,ATM,Genuine
1139,139,44,Male,Current,61949.57,Pending,333,363,Web,Genuine
1086,86,64,Male,Current,12835.92,Rejected,489,108,Mobile,Fraudulent
1140,140,46,Female,Savings,85689.57,Verified,676,288,ATM,Fraudulent
1425,425,27,Male,Current,1377.74,Verified,601,431,ATM,Fraudulent
1466,466,19,Male,Salary,73626.72,Verified,652,169,Mobile,Genuine
1435,435,53,Female,Current,52449.13,Verified,835,410,Web,Genuine
1184,184,49,Male,Savings,99997.69,Verified,379,161,Mobile,Genuine
1465,465,52,Male,Salary,37937.04,Verified,629,397,ATM,Genuine
1521,521,61,Female,Savings,21352.38,Rejected,745,341,Mobile,Genuine
1434,434,56,Female,Current,91169.64,Verified,389,208,ATM,Fraudulent
1565,565,34,Female,Salary,35091.27,Rejected,707,386,Mobile,Genuine
1460,460,48,Male,Salary,12861.78,Rejected,690,281,Web,Fraudulent
1393,393,63,Male,Savings,83756.55,Pending,451,56,ATM,Genuine
1363,363,44,Female,Savings,9582.12,Verified,443,395,Mobile,Fraudulent
1231,231,42,Female,Savings,96305.9,Verified,635,488,ATM,Fraudulent
1190,190,36,Male,Savings,28006.34,Rejected,450,435,Web,Genuine
1434,434,56,Female,Current,91169.64,Verified,389,208,ATM,Fraudulent
1007,7,58,Female,Savings,37647.92,Verified,573,369,ATM,Genuine
1591,591,33,Female,Current,20410.26,Rejected,453,252,Mobile,Genuine
1510,510,55,Male,Salary,96464.69,Pending,759,100,ATM,Genuine
1242,242,48,Male,Current,33792.72,Verified,726,308,Web,Genuine
1513,513,20,Male,Current,60091.15,Rejected,608,261,ATM,Fraudulent
1275,275,59,Female,Savings,18668.89,Rejected,702,280,Mobile,Genuine
1420,420,28,Female,Savings,80120.26,Verified,601,20,Web,Fraudulent
1559,559,20,Female,Savings,93903.74,Pending,690,189,ATM,Genuine
1590,590,46,Male,Salary,13982.78,Rejected,534,426,Mobile,Fraudulent
1375,375,28,Female,Savings,75227.86,Pending,420,404,Mobile,Fraudulent
1034,34,60,Female,Savings,27295.84,Verified,607,244,Web,Genuine
1038,38,25,Male,Salary,55769.14,Pending,588,319,Mobile,Fraudulent
1581,581,54,Female,Savings,94764.69,Rejected,494,265,ATM,Genuine
1494,494,63,Female,Savings,10646.27,Rejected,527,11,Web,Fraudulent
1377,377,21,Female,Salary,17521.26,Verified,561,405,Mobile,Genuine
1115,115,63,Female,Current,98852.99,Rejected,455,263,Mobile,Genuine
1594,594,21,Male,Current,48177.4,Rejected,398,240,ATM,Fraudulent
1493,493,47,Female,Salary,76974.22,Rejected,784,376,ATM,Fraudulent
1081,81,38,Male,Current,21999.87,Pending,648,153,ATM,Fraudulent
1145,145,18,Female,Savings,59296.44,Verified,478,145,Mobile,Genuine
1539,539,50,Male,Salary,58311.18,Rejected,517,474,Mobile,Fraudulent
1286,286,41,Male,Salary,72733.89,Verified,352,147,Web,Genuine
1476,476,28,Male,Salary,50139.12,Verified,792,179,Mobile,Genuine
1529,529,25,Male,Savings,57699.14,Pending,850,290,Mobile,Fraudulent
1080,80,46,Male,Current,57415.11,Rejected,688,182,Mobile,Fraudulent
1535,535,54,Female,Current,95907.23,Verified,304,170,Mobile,Genuine
1090,90,34,Female,Savings,82389.45,Pending,803,47,ATM,Genuine
1251,251,43,Female,Savings,29754.81,Pending,380,187,Web,Fraudulent
1483,483,26,Male,Savings,11267.6,Rejected,794,420,ATM,Fraudulent
1079,79,47,Female,Salary,59654.99,Pending,551,435,Mobile,Fraudulent
1552,552,54,Male,Savings,17467.8,Verified,829,500,Web,Genuine
1593,593,49,Female,Current,56651.71,Rejected,348,213,Mobile,Genuine
1319,319,38,Female,Salary,69800.82,Pending,548,176,Web,Fraudulent
1054,54,37,Female,Savings,43558.93,Rejected,629,248,Web,Fraudulent
1351,351,58,Male,Current,52045.73,Pending,677,242,Web,Fraudulent
1547,547,32,Female,Current,81906.44,Pending,798,415,Web,Genuine
1011,11,33,Female,Salary,58874.01,Rejected,708,195,Mobile,Genuine
1480,480,24,Male,Savings,85347.87,Rejected,474,178,Web,Fraudulent
1464,464,57,Female,Salary,43511.56,Pending,788,206,Mobile,Genuine
1524,524,45,Female,Savings,39560.68,Verified,847,13,ATM,Genuine
1480,480,24,Male,Savings,85347.87,Rejected,474,178,Web,Fraudulent
1587,587,38,Male,Savings,67736.2,Pending,403,176,Web,Fraudulent
1339,339,53,Male,Current,29594.64,Verified,622,441,Web,Genuine
1431,431,52,Female,Salary,88283.73,Pending,606,50,Web,Genuine
1361,361,24,Female,Current,88217.91,Verified,691,406,Mobile,Genuine
1301,301,23,Female,Current,38339.79,Pending,357,336,Mobile,Genuine
1296,296,18,Male,Salary,46144.96,Verified,794,347,Web,Genuine
1171,171,51,Male,Current,35758.87,Rejected,451,130,Mobile,Genuine
1036,36,26,Female,Savings,88047.75,Pending,591,90,Web,Fraudulent
1311,311,41,Female,Savings,14118.19,Verified,741,239,ATM,Fraudulent
1577,577,54,Female,Savings,75989.86,Pending,771,469,ATM,Genuine
1266,266,26,Female,Savings,46042.89,Rejected,682,222,ATM,Fraudulent
1062,62,51,Female,Salary,24685.34,Pending,379,375,Web,Genuine
1484,484,29,Female,Current,61524.48,Rejected,433,257,Web,Genuine
1592,592,44,Female,Savings,99560.62,Rejected,829,283,ATM,Fraudulent
1173,173,47,Female,Salary,92491.27,Rejected,630,452,ATM,Fraudulent
1586,586,50,Female,Current,86179.61,Verified,768,71,ATM,Fraudulent
1052,52,50,Female,Salary,41430.9,Pending,602,293,Mobile,Genuine
1298,298,50,Female,Savings,11594.63,Verified,836,86,Mobile,Genuine
1027,27,53,Male,Savings,65562.34,Rejected,315,57,Mobile,Genuine
1293,293,49,Female,Current,76572.7,Pending,802,245,Mobile,Fraudulent
1496,496,26,Female,Savings,26174.64,Verified,492,71,Web,Genuine
1084,84,36,Male,Current,69486.93,Pending,677,252,ATM,Fraudulent
1129,129,57,Female,Salary,75802.16,Rejected,440,331,Mobile,Genuine
1517,517,46,Male,Salary,61756.41,Rejected,549,500,Mobile,Fraudulent
1078,78,63,Male,Current,18437.56,Rejected,576,325,ATM,Fraudulent
1284,284,33,Male,Current,85896.58,Verified,774,478,Mobile,Fraudulent
1258,258,65,Female,Savings,1917.45,Rejected,409,485,Web,Fraudulent
1135,135,55,Female,Salary,94088.9,Verified,539,251,Mobile,Fraudulent
1287,287,22,Male,Salary,72706.22,Rejected,522,255,Mobile,Fraudulent
1281,281,33,Female,Savings,98583.86,Rejected,526,221,Web,Fraudulent
1263,263,34,Female,Savings,45226.82,Pending,637,164,ATM,Genuine
1014,14,61,Male,Salary,88594.06,Pending,648,67,Web,Fraudulent
1114,114,62,Male,Salary,38914.11,Pending,344,172,ATM,Fraudulent
1178,178,24,Female,Salary,9348.58,Rejected,476,30,Mobile,Fraudulent
1154,154,55,Female,Salary,13100.9,Pending,733,454,ATM,Genuine
1457,457,36,Male,Current,13666.47,Pending,487,494,ATM,Fraudulent
1378,378,32,Male,Savings,86010.21,Verified,550,33,Web,Fraudulent
1179,179,46,Male,Current,37912.35,Pending,696,219,Web,Genuine
1267,267,52,Male,Savings,68353.85,Rejected,383,279,Web,Fraudulent
1241,241,55,Female,Salary,83000.65,Rejected,801,372,ATM,Fraudulent
1496,496,26,Female,Savings,26174.64,Verified,492,71,Web,Genuine
1185,185,60,Female,Salary,13973.86,Pending,457,93,Mobile,Genuine
1540,540,52,Female,Salary,77744.53,Pending,701,124,ATM,Fraudulent
1033,33,57,Male,Current,66079.94,Rejected,835,171,Web,Genuine
1351,351,58,Male,Current,52045.73,Pending,677,242,Web,Fraudulent
1086,86,64,Male,Current,12835.92,Rejected,489,108,Mobile,Fraudulent
1148,148,21,Female,Current,43201.09,Verified,802,374,Web,Genuine
1157,157,45,Male,Salary,92979.34,Rejected,573,24,Mobile,Fraudulent
1507,507,31,Male,Current,81588.6,Verified,529,390,ATM,Fraudulent
1422,422,39,Female,Salary,4068.33,Rejected,468,320,Web,Genuine
1392,392,37,Female,Current,85395.74,Verified,461,423,ATM,Fraudulent
1243,243,56,Female,Current,96740,Rejected,533,379,Mobile,Fraudulent
1450,450,63,Female,Current,89652.81,Pending,770,139,Mobile,Fraudulent
1171,171,51,Male,Current,35758.87,Rejected,451,130,Mobile,Genuine
1215,215,62,Female,Savings,13141.1,Verified,762,98,ATM,Fraudulent
1591,591,33,Female,Current,20410.26,Rejected,453,252,Mobile,Genuine
1353,353,31,Female,Savings,49976.78,Pending,590,182,ATM,Genuine
1055,55,61,Male,Salary,47845.43,Rejected,473,347,Mobile,Fraudulent
1270,270,23,Female,Savings,45889.8,Rejected,725,243,ATM,Genuine
1118,118,57,Female,Salary,8951.22,Pending,846,204,Web,Fraudulent
1053,53,44,Female,Salary,75065.32,Verified,608,217,ATM,Genuine
1171,171,51,Male,Current,35758.87,Rejected,451,130,Mobile,Genuine
1475,475,30,Male,Current,83318.38,Verified,666,370,Web,Fraudulent
1408,408,54,Male,Salary,94888.48,Pending,616,99,Web,Genuine
1487,487,48,Female,Salary,67953.26,Pending,452,439,ATM,Genuine
1308,308,58,Female,Current,49569.74,Pending,684,231,Mobile,Fraudulent
1487,487,48,Female,Salary,67953.26,Pending,452,439,ATM,Genuine
1545,545,20,Female,Savings,70669.89,Rejected,580,437,ATM,Fraudulent
1239,239,50,Male,Savings,4852.48,Rejected,641,421,Web,Fraudulent
1388,388,58,Female,Savings,59597.68,Verified,745,349,Mobile,Genuine
1399,399,64,Female,Current,3918.75,Rejected,736,98,Web,Genuine
1485,485,44,Female,Savings,7270.27,Rejected,621,16,ATM,Genuine
1268,268,22,Male,Savings,83048.63,Rejected,507,303,ATM,Genuine
1148,148,21,Female,Current,43201.09,Verified,802,374,Web,Genuine
1543,543,65,Female,Current,5001.56,Pending,537,42,Web,Fraudulent
1445,445,50,Female,Salary,92384.28,Rejected,331,133,Web,Fraudulent
1012,12,50,Female,Savings,75822.43,Verified,456,331,Mobile,Fraudulent
1295,295,60,Male,Savings,41826.83,Rejected,536,44,ATM,Genuine
1459,459,34,Female,Current,85270.17,Pending,354,453,ATM,Genuine
1391,391,46,Female,Current,41244.74,Rejected,666,404,Mobile,Fraudulent
1323,323,46,Female,Salary,40679.7,Rejected,728,288,Mobile,Fraudulent
1542,542,57,Male,Salary,14896.7,Verified,483,299,ATM,Genuine
1042,42,55,Male,Current,13617.11,Pending,673,470,Mobile,Fraudulent
1099,99,46,Male,Salary,4946.22,Pending,630,319,Web,Genuine
1544,544,32,Male,Salary,21470.63,Pending,697,250,Web,Genuine
1362,362,22,Male,Salary,65352,Pending,659,379,Mobile,Genuine
1442,442,44,Female,Salary,86851.71,Verified,827,415,Mobile,Genuine
1279,279,33,Male,Current,44457.32,Rejected,522,396,Mobile,Genuine
1343,343,53,Male,Salary,12306.46,Rejected,675,287,Mobile,Fraudulent
1276,276,18,Male,Current,46837.39,Rejected,734,282,Web,Genuine
1273,273,22,Female,Savings,29421.98,Verified,438,402,ATM,Fraudulent
1100,100,23,Male,Salary,83759.9,Rejected,321,401,ATM,Fraudulent
1261,261,54,Male,Savings,61484.5,Rejected,715,433,Web,Fraudulent
1598,598,58,Male,Savings,64417.48,Pending,731,333,ATM,Fraudulent
1400,400,29,Female,Current,45155.13,Verified,335,324,ATM,Genuine
1472,472,62,Male,Current,44987.11,Verified,558,252,ATM,Genuine
1247,247,60,Female,Salary,38305.65,Verified,770,477,ATM,Fraudulent
1199,199,42,Female,Savings,63931.41,Pending,559,392,Mobile,Fraudulent
1532,532,59,Male,Current,67496.84,Pending,400,111,ATM,Fraudulent
1345,345,34,Female,Savings,44467.92,Verified,542,117,ATM,Fraudulent
1184,184,49,Male,Savings,99997.69,Verified,379,161,Mobile,Genuine
1320,320,43,Female,Savings,93274.65,Verified,484,359,ATM,Genuine
1560,560,45,Male,Current,48236.98,Verified,385,155,ATM,Fraudulent
1010,10,31,Female,Savings,65888.43,Pending,769,83,Web,Genuine
1008,8,56,Male,Salary,73183.55,Verified,773,204,Web,Genuine
1069,69,23,Female,Savings,86818.28,Verified,351,143,Web,Fraudulent
1012,12,50,Female,Savings,75822.43,Verified,456,331,Mobile,Fraudulent
1421,421,24,Male,Current,17840.42,Pending,464,384,Mobile,Genuine
1100,100,23,Male,Salary,83759.9,Rejected,321,401,ATM,Fraudulent
1537,537,46,Female,Current,49210.17,Verified,479,340,ATM,Genuine
1106,106,21,Male,Current,55372.74,Pending,748,460,ATM,Fraudulent
1456,456,61,Female,Salary,36491.22,Pending,474,440,ATM,Genuine
1359,359,22,Male,Salary,23392.9,Rejected,755,14,Mobile,Fraudulent
1224,224,57,Male,Salary,64457.76,Rejected,457,97,ATM,Fraudulent
1290,290,47,Female,Current,26894.6,Rejected,809,248,Mobile,Fraudulent
1257,257,29,Female,Savings,93458.34,Verified,706,413,Web,Genuine
1197,197,36,Female,Savings,61866.15,Verified,726,105,ATM,Genuine
1034,34,60,Female,Savings,27295.84,Verified,607,244,Web,Genuine
1024,24,30,Male,Savings,66239.29,Pending,733,220,Web,Genuine
1094,94,60,Male,Savings,24746.65,Rejected,376,90,Mobile,Fraudulent
1058,58,63,Female,Current,40565.63,Verified,305,467,Mobile,Fraudulent
1222,222,28,Male,Current,93539.05,Verified,654,495,ATM,Fraudulent
1124,124,47,Female,Salary,1930.35,Pending,594,356,ATM,Genuine
1122,122,33,Female,Salary,68498.24,Verified,474,99,Mobile,Fraudulent
1088,88,18,Male,Current,5506.05,Verified,599,367,Mobile,Fraudulent
1133,133,22,Male,Savings,86153.92,Rejected,706,443,ATM,Fraudulent
1384,384,27,Male,Current,3367.12,Rejected,654,335,ATM,Genuine
1579,579,38,Female,Current,52133.92,Verified,569,137,Web,Genuine
1189,189,30,Male,Current,6165.8,Pending,680,293,Mobile,Genuine
1113,113,52,Female,Current,33911.56,Rejected,686,243,Web,Genuine
1188,188,61,Female,Current,77174.42,Pending,814,280,Web,Genuine
1259,259,47,Female,Savings,85254.91,Pending,579,108,Mobile,Fraudulent
1301,301,23,Female,Current,38339.79,Pending,357,336,Mobile,Genuine
1478,478,64,Male,Current,64789.34,Pending,603,145,Web,Genuine
1077,77,22,Female,Savings,85107.99,Pending,408,231,Web,Fraudulent
1464,464,57,Female,Salary,43511.56,Pending,788,206,Mobile,Genuine
1283,283,51,Female,Salary,42216.14,Verified,607,202,Mobile,Fraudulent
1437,437,36,Female,Current,27149.53,Rejected,797,302,ATM,Fraudulent
1331,331,39,Female,Current,23953.7,Pending,488,105,ATM,Fraudulent
1263,263,34,Female,Savings,45226.82,Pending,637,164,ATM,Genuine
1165,165,18,Female,Salary,43634.85,Verified,689,282,ATM,Genuine
1075,75,43,Male,Savings,59617.69,Rejected,548,62,ATM,Fraudulent
1283,283,51,Female,Salary,42216.14,Verified,607,202,Mobile,Fraudulent
1063,63,35,Female,Current,89409.66,Verified,441,87,Mobile,Fraudulent
1391,391,46,Female,Current,41244.74,Rejected,666,404,Mobile,Fraudulent
1397,397,61,Male,Salary,59025.76,Verified,322,43,Mobile,Fraudulent
1340,340,40,Male,Current,14516.94,Pending,817,344,Web,Fraudulent
1061,61,53,Female,Savings,74621.89,Pending,760,142,Mobile,Fraudulent
1264,264,34,Female,Salary,24393.96,Rejected,421,248,Web,Genuine
1271,271,53,Female,Salary,80884.62,Rejected,322,212,Web,Genuine
1182,182,26,Male,Current,56333.28,Rejected,636,426,Mobile,Genuine
1451,451,37,Female,Salary,11128.9,Rejected,683,297,ATM,Fraudulent
1071,71,23,Female,Savings,75153.4,Verified,658,124,ATM,Genuine
1503,503,61,Female,Salary,14134.5,Rejected,482,267,ATM,Fraudulent
1205,205,59,Female,Current,13323.03,Pending,747,465,Web,Fraudulent
1402,402,42,Male,Current,20746.32,Rejected,555,332,ATM,Genuine
1182,182,26,Male,Current,56333.28,Rejected,636,426,Mobile,Genuine
1503,503,61,Female,Salary,14134.5,Rejected,482,267,ATM,Fraudulent
1111,111,35,Female,Current,93490.59,Rejected,573,430,Mobile,Fraudulent
1147,147,46,Male,Salary,5293.14,Rejected,833,164,Web,Genuine
1553,553,64,Female,Savings,22442.75,Rejected,782,454,Web,Genuine
1441,441,37,Female,Current,27672.58,Pending,391,106,Web,Genuine
1223,223,23,Female,Savings,63870.65,Rejected,581,74,ATM,Fraudulent
1108,108,53,Female,Savings,23245.37,Verified,772,494,Mobile,Genuine
1452,452,37,Male,Current,7319.87,Pending,632,451,Web,Fraudulent
1265,265,43,Female,Salary,12624.16,Pending,676,324,Mobile,Genuine
1105,105,60,Female,Current,6366.2,Rejected,670,328,Web,Fraudulent
1035,35,18,Female,Salary,99846.99,Verified,375,285,Mobile,Fraudulent
1074,74,28,Male,Savings,96507.36,Verified,326,485,Web,Fraudulent
1072,72,59,Male,Savings,95011.56,Verified,320,328,Mobile,Genuine
1585,585,43,Male,Salary,13696.35,Rejected,733,254,ATM,Genuine
1256,256,38,Female,Salary,6857.1,Verified,537,283,ATM,Genuine
1456,456,61,Female,Salary,36491.22,Pending,474,440,ATM,Genuine
1019,19,60,Female,Salary,17347.57,Rejected,733,118,ATM,Genuine
1509,509,53,Male,Savings,74623.33,Verified,753,434,Mobile,Fraudulent
1152,152,44,Male,Current,43249.64,Rejected,561,201,Mobile,Fraudulent
1000,0,58,Male,Savings,74413.5,Verified,528,81,ATM,Genuine
1038,38,25,Male,Salary,55769.14,Pending,588,319,Mobile,Fraudulent
1399,399,64,Female,Current,3918.75,Rejected,736,98,Web,Genuine
1272,272,65,Male,Salary,8229.92,Pending,652,368,Mobile,Genuine
1155,155,36,Female,Current,11256.46,Rejected,517,89,ATM,Fraudulent
1337,337,37,Male,Savings,37957.3,Verified,823,208,Web,Genuine
1400,400,29,Female,Current,45155.13,Verified,335,324,ATM,Genuine
1588,588,29,Female,Savings,27671.41,Rejected,651,197,Mobile,Fraudulent
1003,3,18,Male,Salary,42838.83,Pending,459,120,Web,Genuine
1527,527,48,Male,Salary,22766.71,Rejected,700,417,ATM,Fraudulent
1502,502,44,Female,Salary,55232.79,Pending,522,112,Mobile,Fraudulent
1489,489,33,Female,Current,5984.72,Verified,687,216,Mobile,Genuine
1446,446,56,Female,Savings,96091.52,Pending,658,186,Mobile,Fraudulent
1413,413,59,Female,Savings,71011.11,Rejected,665,124,ATM,Genuine
1071,71,23,Female,Savings,75153.4,Verified,658,124,ATM,Genuine
1553,553,64,Female,Savings,22442.75,Rejected,782,454,Web,Genuine
1231,231,42,Female,Savings,96305.9,Verified,635,488,ATM,Fraudulent
1003,3,18,Male,Salary,42838.83,Pending,459,120,Web,Genuine
1393,393,63,Male,Savings,83756.55,Pending,451,56,ATM,Genuine
1493,493,47,Female,Salary,76974.22,Rejected,784,376,ATM,Fraudulent
1124,124,47,Female,Salary,1930.35,Pending,594,356,ATM,Genuine
1580,580,43,Female,Savings,55900.6,Verified,787,170,Web,Genuine
1548,548,50,Male,Current,17394.98,Verified,826,339,Web,Genuine
1367,367,49,Male,Salary,88983.73,Verified,669,488,Web,Genuine
1341,341,61,Female,Current,71304.09,Pending,800,95,Mobile,Genuine
1310,310,65,Female,Current,36709.32,Verified,305,492,Web,Fraudulent
1410,410,57,Male,Savings,34735.15,Verified,631,40,Mobile,Genuine
1056,56,50,Female,Savings,82023.92,Verified,617,125,Mobile,Genuine
1092,92,56,Male,Salary,38657.42,Pending,604,450,ATM,Fraudulent
1374,374,25,Male,Salary,14583.97,Verified,467,264,Web,Fraudulent
1547,547,32,Female,Current,81906.44,Pending,798,415,Web,Genuine
1348,348,50,Male,Savings,96314.43,Pending,360,151,ATM,Genuine
1082,82,53,Male,Salary,94858.2,Verified,547,378,Web,Fraudulent
1470,470,55,Male,Savings,37292.55,Rejected,338,202,ATM,Fraudulent
1296,296,18,Male,Salary,46144.96,Verified,794,347,Web,Genuine
1207,207,23,Female,Savings,43630.11,Verified,600,174,Mobile,Genuine
1180,180,58,Female,Savings,33639.38,Rejected,695,155,Web,Genuine
1567,567,39,Male,Savings,39521.26,Rejected,305,421,Mobile,Genuine
